Region/Country/Area,,Year,Series,Value,Footnotes,Source
662,Saint Lucia,2018,Students enrolled in secondary education (thousands),11.792,,United Nations Educational
662,Saint Lucia,2018,Gross enrollment ratio - Secondary (male),89.2825,,United Nations Educational
662,Saint Lucia,2018,Gross enrollment ratio - Secondary (female),89.4392,,United Nations Educational
662,Saint Lucia,2018,Students enrolled in tertiary education (thousands),2.237,,United Nations Educational
662,Saint Lucia,2018,Gross enrollment ratio - Tertiary (male),9.4399,,United Nations Educational
662,Saint Lucia,2018,Gross enrollment ratio - Tertiary (female),18.6856,,United Nations Educational
670,Saint Vincent & Grenadines,2005,Students enrolled in primary education (thousands),17.858,,United Nations Educational
670,Saint Vincent & Grenadines,2005,Gross enrollment ratio - Primary (male),123.968,,United Nations Educational
670,Saint Vincent & Grenadines,2005,Gross enrollment ratio - Primary (female),112.1378,,United Nations Educational
670,Saint Vincent & Grenadines,2005,Students enrolled in secondary education (thousands),9.78,,United Nations Educational
670,Saint Vincent & Grenadines,2005,Gross enrollment ratio - Secondary (male),79.5677,,United Nations Educational
670,Saint Vincent & Grenadines,2005,Gross enrollment ratio - Secondary (female),99.4108,,United Nations Educational
670,Saint Vincent & Grenadines,2010,Students enrolled in primary education (thousands),14.435,,United Nations Educational
670,Saint Vincent & Grenadines,2010,Gross enrollment ratio - Primary (male),111.8928,,United Nations Educational
670,Saint Vincent & Grenadines,2010,Gross enrollment ratio - Primary (female),106.2056,,United Nations Educational
670,Saint Vincent & Grenadines,2010,Students enrolled in secondary education (thousands),11.426,,United Nations Educational
670,Saint Vincent & Grenadines,2010,Gross enrollment ratio - Secondary (male),105.5319,,United Nations Educational
670,Saint Vincent & Grenadines,2010,Gross enrollment ratio - Secondary (female),110.6556,,United Nations Educational
670,Saint Vincent & Grenadines,2014,Students enrolled in primary education (thousands),13.427,,United Nations Educational
670,Saint Vincent & Grenadines,2014,Gross enrollment ratio - Primary (male),111.3949,,United Nations Educational
670,Saint Vincent & Grenadines,2014,Gross enrollment ratio - Primary (female),109.6293,,United Nations Educational
670,Saint Vincent & Grenadines,2014,Students enrolled in secondary education (thousands),10.342,,United Nations Educational
670,Saint Vincent & Grenadines,2014,Gross enrollment ratio - Secondary (male),106.1188,,United Nations Educational
670,Saint Vincent & Grenadines,2014,Gross enrollment ratio - Secondary (female),106.4932,,United Nations Educational
670,Saint Vincent & Grenadines,2014,Students enrolled in tertiary education (thousands),2.271,,United Nations Educational
670,Saint Vincent & Grenadines,2014,Gross enrollment ratio - Tertiary (male),15.2664,,United Nations Educational
670,Saint Vincent & Grenadines,2014,Gross enrollment ratio - Tertiary (female),33.7776,,United Nations Educational
670,Saint Vincent & Grenadines,2015,Students enrolled in primary education (thousands),13.362,,United Nations Educational
670,Saint Vincent & Grenadines,2015,Gross enrollment ratio - Primary (male),110.7241,,United Nations Educational
670,Saint Vincent & Grenadines,2015,Gross enrollment ratio - Primary (female),109.6975,,United Nations Educational
670,Saint Vincent & Grenadines,2015,Students enrolled in secondary education (thousands),10.286,,United Nations Educational
670,Saint Vincent & Grenadines,2015,Gross enrollment ratio - Secondary (male),107.1284,,United Nations Educational
670,Saint Vincent & Grenadines,2015,Gross enrollment ratio - Secondary (female),107.7403,,United Nations Educational
670,Saint Vincent & Grenadines,2015,Students enrolled in tertiary education (thousands),2.18,,United Nations Educational
670,Saint Vincent & Grenadines,2015,Gross enrollment ratio - Tertiary (male),17.7863,,United Nations Educational
670,Saint Vincent & Grenadines,2015,Gross enrollment ratio - Tertiary (female),29.7722,,United Nations Educational
670,Saint Vincent & Grenadines,2018,Students enrolled in primary education (thousands),13.198,,United Nations Educational
670,Saint Vincent & Grenadines,2018,Gross enrollment ratio - Primary (male),114.059,,United Nations Educational
670,Saint Vincent & Grenadines,2018,Gross enrollment ratio - Primary (female),112.7402,,United Nations Educational
670,Saint Vincent & Grenadines,2018,Students enrolled in secondary education (thousands),9.808,,United Nations Educational
670,Saint Vincent & Grenadines,2018,Gross enrollment ratio - Secondary (male),105.8749,,United Nations Educational
670,Saint Vincent & Grenadines,2018,Gross enrollment ratio - Secondary (female),108.675,,United Nations Educational
882,Samoa,2000,Students enrolled in primary education (thousands),28.026,,United Nations Educational
882,Samoa,2000,Gross enrollment ratio - Primary (male),95.8998,,United Nations Educational
882,Samoa,2000,Gross enrollment ratio - Primary (female),97.3492,,United Nations Educational
882,Samoa,2000,Students enrolled in secondary education (thousands),21.681,,United Nations Educational
882,Samoa,2000,Gross enrollment ratio - Secondary (male),73.655,,United Nations Educational
882,Samoa,2000,Gross enrollment ratio - Secondary (female),83.8967,,United Nations Educational
882,Samoa,2000,Students enrolled in tertiary education (thousands),1.182,,United Nations Educational
882,Samoa,2000,Gross enrollment ratio - Tertiary (male),7.8445,,United Nations Educational
882,Samoa,2000,Gross enrollment ratio - Tertiary (female),7.2386,,United Nations Educational
882,Samoa,2005,Students enrolled in primary education (thousands),30.964,,United Nations Educational
882,Samoa,2005,Gross enrollment ratio - Primary (male),108.997,,United Nations Educational
882,Samoa,2005,Gross enrollment ratio - Primary (female),109.7971,,United Nations Educational
882,Samoa,2005,Students enrolled in secondary education (thousands),24.01,,United Nations Educational
882,Samoa,2005,Gross enrollment ratio - Secondary (male),78.2313,,United Nations Educational
882,Samoa,2005,Gross enrollment ratio - Secondary (female),88.1879,,United Nations Educational
882,Samoa,2010,Students enrolled in primary education (thousands),30.871,,United Nations Educational
882,Samoa,2010,Gross enrollment ratio - Primary (male),111.5079,,United Nations Educational
882,Samoa,2010,Gross enrollment ratio - Primary (female),109.9319,,United Nations Educational
882,Samoa,2010,Students enrolled in secondary education (thousands),25.998,,United Nations Educational
882,Samoa,2010,Gross enrollment ratio - Secondary (male),82.2594,,United Nations Educational
882,Samoa,2010,Gross enrollment ratio - Secondary (female),93.6057,,United Nations Educational
882,Samoa,2014,Students enrolled in primary education (thousands),31.352,,United Nations Educational
882,Samoa,2014,Gross enrollment ratio - Primary (male),107.7123,,United Nations Educational
882,Samoa,2014,Gross enrollment ratio - Primary (female),107.9974,,United Nations Educational
882,Samoa,2014,Students enrolled in secondary education (thousands),26.322,,United Nations Educational
882,Samoa,2014,Gross enrollment ratio - Secondary (male),88.5593,,United Nations Educational
882,Samoa,2014,Gross enrollment ratio - Secondary (female),99.6281,,United Nations Educational
882,Samoa,2015,Students enrolled in primary education (thousands),31.998,,United Nations Educational
882,Samoa,2015,Gross enrollment ratio - Primary (male),106.3558,,United Nations Educational
882,Samoa,2015,Gross enrollment ratio - Primary (female),106.3911,,United Nations Educational
882,Samoa,2015,Students enrolled in secondary education (thousands),25.994,,United Nations Educational
882,Samoa,2015,Gross enrollment ratio - Secondary (male),89.3196,,United Nations Educational
882,Samoa,2015,Gross enrollment ratio - Secondary (female),99.1277,,United Nations Educational
882,Samoa,2016,Students enrolled in primary education (thousands),32.629,,United Nations Educational
882,Samoa,2016,Gross enrollment ratio - Primary (male),106.6338,,United Nations Educational
882,Samoa,2016,Gross enrollment ratio - Primary (female),107.9327,,United Nations Educational
882,Samoa,2016,Students enrolled in secondary education (thousands),25.964,,United Nations Educational
882,Samoa,2016,Gross enrollment ratio - Secondary (male),88.8288,,United Nations Educational
882,Samoa,2016,Gross enrollment ratio - Secondary (female),98.0179,,United Nations Educational
882,Samoa,2018,Students enrolled in primary education (thousands),33.123,,United Nations Educational
882,Samoa,2018,Gross enrollment ratio - Primary (male),110.6102,,United Nations Educational
882,Samoa,2018,Gross enrollment ratio - Primary (female),110.4313,,United Nations Educational
674,San Marino,2000,Students enrolled in primary education (thousands),1.249,,United Nations Educational
674,San Marino,2000,Gross enrollment ratio - Primary (male),83.9586,,United Nations Educational
674,San Marino,2000,Gross enrollment ratio - Primary (female),87.4636,,United Nations Educational
674,San Marino,2000,Students enrolled in secondary education (thousands),0.988,,United Nations Educational
674,San Marino,2000,Gross enrollment ratio - Secondary (male),44.1799,,United Nations Educational
674,San Marino,2000,Gross enrollment ratio - Secondary (female),47.4659,,United Nations Educational
674,San Marino,2000,Students enrolled in tertiary education (thousands),0.942,,United Nations Educational
674,San Marino,2000,Gross enrollment ratio - Tertiary (male),42.7802,,United Nations Educational
674,San Marino,2000,Gross enrollment ratio - Tertiary (female),63.8922,,United Nations Educational
674,San Marino,2004,Students enrolled in primary education (thousands),1.445,,United Nations Educational
674,San Marino,2010,Students enrolled in primary education (thousands),1.577,,United Nations Educational
674,San Marino,2010,Gross enrollment ratio - Primary (male),106.3859,,United Nations Educational
674,San Marino,2010,Gross enrollment ratio - Primary (female),120.303,,United Nations Educational
674,San Marino,2010,Students enrolled in secondary education (thousands),2.334,,United Nations Educational
674,San Marino,2010,Gross enrollment ratio - Secondary (male),91.1698,,United Nations Educational
674,San Marino,2010,Gross enrollment ratio - Secondary (female),93.9116,,United Nations Educational
674,San Marino,2010,Students enrolled in tertiary education (thousands),0.937,,United Nations Educational
674,San Marino,2010,Gross enrollment ratio - Tertiary (male),46.5558,,United Nations Educational
674,San Marino,2010,Gross enrollment ratio - Tertiary (female),69.6931,,United Nations Educational
674,San Marino,2012,Students enrolled in primary education (thousands),1.574,,United Nations Educational
674,San Marino,2012,Gross enrollment ratio - Primary (male),109.4629,,United Nations Educational
674,San Marino,2012,Gross enrollment ratio - Primary (female),103.7572,,United Nations Educational
674,San Marino,2012,Students enrolled in secondary education (thousands),2.407,,United Nations Educational
674,San Marino,2012,Gross enrollment ratio - Secondary (male),97.1251,,United Nations Educational
674,San Marino,2012,Gross enrollment ratio - Secondary (female),98.3008,,United Nations Educational
674,San Marino,2012,Students enrolled in tertiary education (thousands),0.872,,United Nations Educational
674,San Marino,2012,Gross enrollment ratio - Tertiary (male),41.8502,,United Nations Educational
