Region/Country/Area,,Year,Series,Value,Footnotes,Source
682,Saudi Arabia,2009,Pupil-teacher ratio in secondary education,11.3472,Estimate.,United Nations Educational
682,Saudi Arabia,2009,Teachers at tertiary level (thousands),39.406,,United Nations Educational
682,Saudi Arabia,2009,Pupil-teacher ratio in tertiary education,19.2298,,United Nations Educational
682,Saudi Arabia,2010,Teachers at primary level (thousands),297.737,Estimate.,United Nations Educational
682,Saudi Arabia,2010,Pupil-teacher ratio in primary education,11.1544,,United Nations Educational
682,Saudi Arabia,2010,Teachers at tertiary level (thousands),49.528,,United Nations Educational
682,Saudi Arabia,2010,Pupil-teacher ratio in tertiary education,18.2436,,United Nations Educational
682,Saudi Arabia,2015,Teachers at primary level (thousands),320.731,Estimate.,United Nations Educational
682,Saudi Arabia,2015,Pupil-teacher ratio in primary education,10.8954,,United Nations Educational
682,Saudi Arabia,2015,Teachers at secondary level (thousands),323.406,,United Nations Educational
682,Saudi Arabia,2015,Pupil-teacher ratio in secondary education,10.2649,,United Nations Educational
682,Saudi Arabia,2015,Teachers at tertiary level (thousands),76.985,,United Nations Educational
682,Saudi Arabia,2015,Pupil-teacher ratio in tertiary education,19.845,,United Nations Educational
682,Saudi Arabia,2018,Teachers at primary level (thousands),238.784,Estimate.,United Nations Educational
682,Saudi Arabia,2018,Pupil-teacher ratio in primary education,13.815,,United Nations Educational
682,Saudi Arabia,2018,Teachers at secondary level (thousands),269.616,,United Nations Educational
682,Saudi Arabia,2018,Pupil-teacher ratio in secondary education,11.5289,,United Nations Educational
682,Saudi Arabia,2018,Teachers at tertiary level (thousands),85.409,,United Nations Educational
682,Saudi Arabia,2018,Pupil-teacher ratio in tertiary education,18.9733,,United Nations Educational
686,Senegal,2005,Teachers at primary level (thousands),34.656,Estimate.,United Nations Educational
686,Senegal,2005,Pupil-teacher ratio in primary education,41.6714,,United Nations Educational
686,Senegal,2005,Teachers at secondary level (thousands),15.394,Estimate.,United Nations Educational
686,Senegal,2005,Pupil-teacher ratio in secondary education,26.3674,Estimate.,United Nations Educational
686,Senegal,2010,Teachers at primary level (thousands),50.369,Estimate.,United Nations Educational
686,Senegal,2010,Pupil-teacher ratio in primary education,33.6518,,United Nations Educational
686,Senegal,2015,Teachers at primary level (thousands),61.62,Estimate.,United Nations Educational
686,Senegal,2015,Pupil-teacher ratio in primary education,32.09,,United Nations Educational
686,Senegal,2015,Teachers at secondary level (thousands),55.786,,United Nations Educational
686,Senegal,2015,Pupil-teacher ratio in secondary education,20.3721,,United Nations Educational
686,Senegal,2015,Teachers at tertiary level (thousands),5.617,,United Nations Educational
686,Senegal,2015,Pupil-teacher ratio in tertiary education,25.7837,,United Nations Educational
686,Senegal,2017,Teachers at primary level (thousands),64.874,Estimate.,United Nations Educational
686,Senegal,2017,Pupil-teacher ratio in primary education,32.8127,,United Nations Educational
686,Senegal,2017,Teachers at secondary level (thousands),57.316,,United Nations Educational
686,Senegal,2017,Pupil-teacher ratio in secondary education,18.8836,,United Nations Educational
686,Senegal,2017,Teachers at tertiary level (thousands),8.062,,United Nations Educational
686,Senegal,2017,Pupil-teacher ratio in tertiary education,20.173,,United Nations Educational
686,Senegal,2018,Teachers at primary level (thousands),58.985,Estimate.,United Nations Educational
686,Senegal,2018,Pupil-teacher ratio in primary education,36.3182,,United Nations Educational
686,Senegal,2018,Teachers at tertiary level (thousands),6.616,,United Nations Educational
686,Senegal,2018,Pupil-teacher ratio in tertiary education,27.9442,,United Nations Educational
688,Serbia,2010,Teachers at primary level (thousands),17.314,Estimate.,United Nations Educational
688,Serbia,2010,Pupil-teacher ratio in primary education,16.3545,,United Nations Educational
688,Serbia,2010,Teachers at secondary level (thousands),61.541,,United Nations Educational
688,Serbia,2010,Pupil-teacher ratio in secondary education,9.6006,,United Nations Educational
688,Serbia,2010,Teachers at tertiary level (thousands),14.812,,United Nations Educational
688,Serbia,2010,Pupil-teacher ratio in tertiary education,15.31,,United Nations Educational
688,Serbia,2015,Teachers at primary level (thousands),18.318,Estimate.,United Nations Educational
688,Serbia,2015,Pupil-teacher ratio in primary education,15.2429,,United Nations Educational
688,Serbia,2015,Teachers at secondary level (thousands),65.494,,United Nations Educational
688,Serbia,2015,Pupil-teacher ratio in secondary education,8.4504,,United Nations Educational
688,Serbia,2015,Teachers at tertiary level (thousands),10.706,,United Nations Educational
688,Serbia,2015,Pupil-teacher ratio in tertiary education,22.5158,,United Nations Educational
688,Serbia,2018,Teachers at primary level (thousands),18.664,Estimate.,United Nations Educational
688,Serbia,2018,Pupil-teacher ratio in primary education,14.2927,,United Nations Educational
688,Serbia,2018,Teachers at secondary level (thousands),67.217,,United Nations Educational
688,Serbia,2018,Pupil-teacher ratio in secondary education,7.946,,United Nations Educational
688,Serbia,2018,Teachers at tertiary level (thousands),11.608,,United Nations Educational
688,Serbia,2018,Pupil-teacher ratio in tertiary education,22.0686,,United Nations Educational
690,Seychelles,2005,Teachers at primary level (thousands),0.671,Estimate.,United Nations Educational
690,Seychelles,2005,Pupil-teacher ratio in primary education,13.7168,,United Nations Educational
690,Seychelles,2005,Teachers at secondary level (thousands),0.589,,United Nations Educational
690,Seychelles,2005,Pupil-teacher ratio in secondary education,14.4329,,United Nations Educational
690,Seychelles,2010,Teachers at primary level (thousands),0.691,Estimate.,United Nations Educational
690,Seychelles,2010,Pupil-teacher ratio in primary education,12.547,,United Nations Educational
690,Seychelles,2010,Teachers at secondary level (thousands),0.592,,United Nations Educational
690,Seychelles,2010,Pupil-teacher ratio in secondary education,12.7601,,United Nations Educational
690,Seychelles,2015,Teachers at primary level (thousands),0.654,Estimate.,United Nations Educational
690,Seychelles,2015,Pupil-teacher ratio in primary education,13.7217,,United Nations Educational
690,Seychelles,2015,Teachers at secondary level (thousands),0.617,,United Nations Educational
690,Seychelles,2015,Pupil-teacher ratio in secondary education,11.9838,,United Nations Educational
690,Seychelles,2015,Teachers at tertiary level (thousands),0.072,,United Nations Educational
690,Seychelles,2015,Pupil-teacher ratio in tertiary education,14.375,,United Nations Educational
690,Seychelles,2018,Teachers at primary level (thousands),0.639,Estimate.,United Nations Educational
690,Seychelles,2018,Pupil-teacher ratio in primary education,14.4883,,United Nations Educational
690,Seychelles,2018,Teachers at secondary level (thousands),0.692,,United Nations Educational
690,Seychelles,2018,Pupil-teacher ratio in secondary education,10.7789,,United Nations Educational
690,Seychelles,2018,Teachers at tertiary level (thousands),0.064,,United Nations Educational
690,Seychelles,2018,Pupil-teacher ratio in tertiary education,17.5469,,United Nations Educational
694,Sierra Leone,2001,Teachers at primary level (thousands),14.875,Estimate.,United Nations Educational
694,Sierra Leone,2001,Pupil-teacher ratio in primary education,37.2644,,United Nations Educational
694,Sierra Leone,2001,Teachers at secondary level (thousands),5.84,,United Nations Educational
694,Sierra Leone,2001,Pupil-teacher ratio in secondary education,26.6382,,United Nations Educational
694,Sierra Leone,2001,Teachers at tertiary level (thousands),1.165,,United Nations Educational
694,Sierra Leone,2001,Pupil-teacher ratio in tertiary education,7.6506,,United Nations Educational
694,Sierra Leone,2002,Teachers at tertiary level (thousands),1.198,Estimate.,United Nations Educational
694,Sierra Leone,2002,Pupil-teacher ratio in tertiary education,7.5467,Estimate.,United Nations Educational
694,Sierra Leone,2015,Teachers at primary level (thousands),40.303,Estimate.,United Nations Educational
694,Sierra Leone,2015,Pupil-teacher ratio in primary education,33.7504,,United Nations Educational
694,Sierra Leone,2015,Teachers at secondary level (thousands),21.874,,United Nations Educational
694,Sierra Leone,2015,Pupil-teacher ratio in secondary education,20.5413,,United Nations Educational
694,Sierra Leone,2016,Teachers at primary level (thousands),37.837,Estimate.,United Nations Educational
694,Sierra Leone,2016,Pupil-teacher ratio in primary education,37.3318,,United Nations Educational
694,Sierra Leone,2016,Teachers at secondary level (thousands),22.129,,United Nations Educational
694,Sierra Leone,2016,Pupil-teacher ratio in secondary education,22.0447,,United Nations Educational
694,Sierra Leone,2018,Teachers at primary level (thousands),49.768,Estimate.,United Nations Educational
694,Sierra Leone,2018,Pupil-teacher ratio in primary education,27.5225,,United Nations Educational
702,Singapore,2009,Teachers at primary level (thousands),16.171,Estimate.,United Nations Educational
702,Singapore,2009,Pupil-teacher ratio in primary education,18.2179,,United Nations Educational
702,Singapore,2009,Teachers at secondary level (thousands),14.363,,United Nations Educational
702,Singapore,2009,Pupil-teacher ratio in secondary education,16.1528,,United Nations Educational
702,Singapore,2009,Teachers at tertiary level (thousands),15.416,,United Nations Educational
702,Singapore,2009,Pupil-teacher ratio in tertiary education,13.8457,,United Nations Educational
702,Singapore,2010,Teachers at tertiary level (thousands),16.787,,United Nations Educational
702,Singapore,2010,Pupil-teacher ratio in tertiary education,14.1116,,United Nations Educational
702,Singapore,2012,Teachers at tertiary level (thousands),18.845,,United Nations Educational
702,Singapore,2012,Pupil-teacher ratio in tertiary education,13.5499,,United Nations Educational
702,Singapore,2017,Teachers at primary level (thousands),15.969,Estimate.,United Nations Educational
702,Singapore,2017,Pupil-teacher ratio in primary education,14.6943,,United Nations Educational
702,Singapore,2017,Teachers at secondary level (thousands),14.929,,United Nations Educational
702,Singapore,2017,Pupil-teacher ratio in secondary education,11.4756,,United Nations Educational
702,Singapore,2017,Teachers at tertiary level (thousands),14.587,,United Nations Educational
702,Singapore,2017,Pupil-teacher ratio in tertiary education,13.3417,,United Nations Educational
534,Sint Maarten (Dutch part),2012,Teachers at primary level (thousands),0.318,Estimate.,United Nations Educational
534,Sint Maarten (Dutch part),2012,Pupil-teacher ratio in primary education,11.2736,,United Nations Educational
534,Sint Maarten (Dutch part),2012,Teachers at secondary level (thousands),0.252,,United Nations Educational
534,Sint Maarten (Dutch part),2012,Pupil-teacher ratio in secondary education,11.8294,,United Nations Educational
534,Sint Maarten (Dutch part),2012,Teachers at tertiary level (thousands),0.053,,United Nations Educational
534,Sint Maarten (Dutch part),2012,Pupil-teacher ratio in tertiary education,3.3019,,United Nations Educational
534,Sint Maarten (Dutch part),2014,Teachers at secondary level (thousands),0.358,,United Nations Educational
534,Sint Maarten (Dutch part),2014,Pupil-teacher ratio in secondary education,7.5782,,United Nations Educational
534,Sint Maarten (Dutch part),2014,Teachers at tertiary level (thousands),0.05,,United Nations Educational
